,date,username,text,retweets numbers
65,2016-10-30 23:15:14,ClinicalNeglect,Everything parents need to know about Meningitis . Advice from @MeningitisNow pic.twitter.com/i96JZ0U7sG http:// ow.ly/M9SG305DpMd,1
66,2016-10-30 23:10:34,JesusCabPa,"Una startup sobre meningitis en bebés, Premio Innovador 2016 del MIT http://www. todostartups.com/nuevas-tecnolo gias/una-startup-sobre-meningitis-en-bebes-premio-innovador-2016-del-mit …",0
67,2016-10-30 23:01:19,JacksonJoandris,"con resucitación exitosa, meningitis bacteriana, no especificada. Para mas informacion se puede comunicar al 04263489348 ayudanos xfavor.",7
68,2016-10-30 22:42:32,MM0311MM,staphylococcal meningitis,0
69,2016-10-30 22:37:47,UTAU_Cacilie,It's easy to mistake the early signs and symptoms of meningitis for the flu. So that flu could be a little more serious than you think.,0
70,2016-10-30 22:03:33,bowtiguy,Meningitis survivor who had leg amputated advocates for vaccines http:// fb.me/7zKwHmIrq,0
71,2016-10-30 21:50:08,yourlatestinfo,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYXlDy,0
72,2016-10-30 21:45:24,indberitanews,liputan6dotcom : Ashanty yang Selamat dari Ancaman Penyakit Meningitis … https:// twitter.com/liputan6dotcom /status/792708188097294341 … ) pic.twitter.com/0eV78XXHIw,0
73,2016-10-30 21:43:12,jufliec,liputan6dotcom: Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYXgvL pic.twitter.com/ro6PLEqVWu,0
74,2016-10-30 21:42:14,liputan6dotcom,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYXgvL pic.twitter.com/wxteeU9uZC,0
75,2016-10-30 21:15:30,hungryhenrik,Meningitis pic.twitter.com/VYnlMxMGid,0
76,2016-10-30 21:09:01,MeningitisNow,If you're a #student make sure you get your free meningitis vaccine and learn the signs and symptoms #ACWYnot pic.twitter.com/PjdAwmKs3h,7
77,2016-10-30 20:56:10,jangwonjoung,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYX4mW pic.twitter.com/f3yPvPRbXQ,0
78,2016-10-30 20:55:30,indberitanews,liputan6dotcom : Ashanty yang Selamat dari Ancaman Penyakit Meningitis … https:// twitter.com/liputan6dotcom /status/792695353048825857 … ) pic.twitter.com/fUAry0SzOA,0
79,2016-10-30 20:54:41,juetliec,liputan6dotcom: Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYX4mW pic.twitter.com/bDhgXBquNG,0
80,2016-10-30 20:52:46,choisullry,liputan6dotcom: Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYX4mW pic.twitter.com/6V1qu1WQPH,0
81,2016-10-30 20:51:14,liputan6dotcom,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYX4mW pic.twitter.com/fOWrcdf6Sz,0
82,2016-10-30 20:49:24,KabarKawanua,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// bit.ly/2enJt55 #Showbiz #Kawanua,0
83,2016-10-30 20:33:12,RealBebes,"¿ES NECESARIO VACUNAR A LOS NIÑOS FRENTE A LA MENINGITIS B?: Hace justo un año la vacuna de la meningitis B, ... http:// bit.ly/2eIJjYN",0
84,2016-10-30 20:26:04,KedaiTT,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// bit.ly/2eIMbF9,0
85,2016-10-30 20:25:54,DinaSinaga9,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// bit.ly/2eIMbF9,0
86,2016-10-30 20:24:20,AceBaby45,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYWnY8,0
87,2016-10-30 20:23:52,ASDPHC,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// bit.ly/2f5suV6,0
88,2016-10-30 20:21:42,yourlatestinfo,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYWlSS,0
89,2016-10-30 20:21:09,BeritaUpdated2,Ashanty yang Selamat dari Ancaman Penyakit Meningitis http:// dlvr.it/MYWlDp,0
90,2016-10-30 20:18:01,DokterNews,"Meningitis bisa dicegah dg vaksinasi. Cegah penyakitnya, jangan hindari vaksinnya!",2
91,2016-10-30 20:17:57,mjpallen,Paper with African colleagues on an outbreak of pneumococcal meningitis in Ghana http:// bmcinfectdis.biomedcentral.com/articles/10.11 86/s12879-016-1914-3 …,2
92,2016-10-30 20:15:06,smanzanedo,"#startup sobre meningitis en bebés, Premio Innovador 2016 del MIT http:// klou.tt/1arnni7ene9vr #innovacion #app #emprendedor #health",1
93,2016-10-30 20:13:42,nanawireko,"""New vaccine introduced to combat outbreak of meningitis "" http://www. myjoyonline.com/lifestyle/2016 /October-30th/new-vaccine-introduced-to-combat-outbreak-of-meningitis.php … #africa",0
94,2016-10-30 19:57:01,morethancure,I've got New Dad OCD! http:// redd.it/5a316y #Meningitis,0
95,2016-10-30 19:54:04,_lslandgirl_,Eva Wildfang aus Mexiko 1969 22-7-09 Tiergarten #Nuernberg Todesursache: Meningitis #FreeFinsEU,0
96,2016-10-30 19:30:37,irwinmitchell,Have you completed our #Meningitis quiz for #ACWYnot awareness week? Retweet to win £100 Topshop/man vouchers http:// bit.ly/2eZghVL pic.twitter.com/Zdvqa9RUTt,8
97,2016-10-30 19:30:20,CrazyKiln,Next Sunday afternoon Crazy Kiln will be at the Meningitis Now and Macgregor Ward Christmas Fundraiser. At this... http:// fb.me/8jPp6a8jS,0
98,2016-10-30 19:20:13,EalingCCG,It is estimated that up to 1 in 10 cases of bacterial #meningitis proves to be fatallearn more about the symptoms http:// ow.ly/TUAn305D24u pic.twitter.com/YED4XJuFyP,0
99,2016-10-30 19:20:13,NHSHFCCG,It is estimated that up to 1 in 10 cases of bacterial #meningitis proves to be fatallearn more about the symptoms http:// ow.ly/TUAn305D24u pic.twitter.com/PJ5f0SDUkP,2
100,2016-10-30 19:20:13,NHSCLCCG,It is estimated that up to 1 in 10 cases of bacterial #meningitis proves to be fatallearn more about the symptoms http:// ow.ly/TUAn305D24u pic.twitter.com/KfkpmvJ9gF,4
101,2016-10-30 19:20:13,HounslowCCG,It is estimated that up to 1 in 10 cases of bacterial #meningitis proves to be fatallearn more about the symptoms http:// ow.ly/TUAn305D24u pic.twitter.com/2iiWmpbAvJ,0
102,2016-10-30 19:00:01,ParkpharmacyN4,Protect your child from meningitis and septicaemia. Until the end of October - a £50 saving on the Meningitis B - now £100. #FinsburyPark,0
103,2016-10-30 18:56:15,trapagandarra68,@Avivir Vida en el espacio... Y mientras aqui la gente se sigue muriendo x una simple meningitis o somos incapaces de curar el Alzheimer,0
104,2016-10-30 18:33:46,Joy997FM,New vaccine introduced to combat outbreak of meningitis http:// dlvr.it/MYVYfH pic.twitter.com/xQy9ra9Wdy,1
105,2016-10-30 18:27:16,oldfriendsradio,Memphis Minnie And The Memphis Jug Band - Meningitis Blues http:// rdo.to/OFRN #jazz #NowPlaying #listenlive,0
106,2016-10-30 18:25:57,FMendozaMendez,amateur cum drink #symptoms of spinal meningitis in adults http:// a50rwex1.bestgirll.xyz,0
107,2016-10-30 18:05:45,Fiona31814,"if he's so into me, why doesn't he love those starving babies 2? Why allow meningitis ? cancer? pain? Focusing on the wrong things!",0
108,2016-10-30 18:00:03,ParkpharmacyN4,Good morning we are open until 7pm today - last few days to receive £50 - now £100 - of the potentially life saving meningitis B vaccine.,0
109,2016-10-30 17:48:13,AMummyToo,I've got viral meningitis but it's Day 7 and I'm on the mend :),0
110,2016-10-30 17:19:30,meddefs,meningitis : Reshaping the cartilage and bone of the nose to achieve the desired profile. Commonly known as a nose job.,0
111,2016-10-30 17:11:03,pink2yoo,Meningitis survivor who had leg amputated advocates for vaccines | http:// Channel3000.com http://www. channel3000.com/health/meningi tis-survivor-who-had-leg-amputated-advocates-for-vaccines/42290494 … = SUGGESTED READING,0
112,2016-10-30 17:01:08,dr_shibley,I had meningitis in 2007 and a 6 week coma - #solidarity https:// twitter.com/encephalitis/s tatus/792637167839416320 …,1
113,2016-10-30 16:17:36,Dr_bodawood_,Pbl case: meningitis,0
114,2016-10-30 16:03:39,kennygibsonnhs,"Every college & university student needs their #MenAWCY vaccine. #JustDoIt - Meningitis & Septicaemia can kill very quickly, @WeSchoolNurses pic.twitter.com/89Z37iHy7P",2
115,2016-10-30 15:51:18,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0
116,2016-10-30 15:26:33,ScottFordTVGuy,. #ImAFreakAbout #meningitis scare in the #gay community LA & #SanDiego . Cases reported. It is deadly. I am now vaccinated for a lifetime!,2
117,2016-10-30 15:24:12,internship_dr,Bacterial #Meningitis ... pic.twitter.com/C5BgtVen3o,0
118,2016-10-30 15:19:16,Crescendocoach,¿Es necesario vacunar a los niños contra la meningitis B? http:// fb.me/5KvIsHOuR,0
119,2016-10-30 15:11:03,TntCpm,ใดๆล้วน meningitis,0
120,2016-10-30 14:35:39,ei_batov,"smile all mighty jesus, spinal meningitis got me down",0
121,2016-10-30 14:25:23,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0
122,2016-10-30 14:19:07,healthysecrect,#Meningtis How to know about Meningitis http://www. firehow.com/2012031632474/ how-to-know-about-meningitis.html …,0
123,2016-10-30 14:13:09,Wisephants,Klassische Symptome einer Meningitis pic.twitter.com/g2byJDojK1,0
124,2016-10-30 13:09:29,lulaxo,"no just let me stay missing, Staffords give me meningitis",0
125,2016-10-30 12:39:36,M_Morning_Star,Beautiful and incredibly compelling message tonight from a young man who died from meningitis at UW Madison.... http:// fb.me/410xA4Lgr,2
126,2016-10-30 12:35:53,some_tennis,"@ivokarlovic @spajn Dont worry Ivo! Dont put too much pressure on yourself, remember to enjoy being on the court, as u said after meningitis",0
127,2016-10-30 12:35:09,SinusandEar,"Potential #NasalPolyps complications: Sleep apnea, Asthma flare-ups, sinus infections, spread of infection to your eye socket, #meningitis",0
128,2016-10-30 11:35:10,thejordanjasper,"""if that the case. Then do the honors of meningitis my girlfriend."" I smiled ""if I'm the only one""",0
129,2016-10-30 11:29:31,Victorsalina6,Que dolor tan grande. Falleció una nena de meningitis .,0
130,2016-10-30 11:24:19,JudyMiller25,Family members recount UW-Madison meningitis cases http:// host.madison.com/news/local/hea lth-med-fit/family-members-recount-uw-madison-meningitis-cases/article_744363b5-9452-51de-910a-49d3973c310b.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @WiStateJournal,0
131,2016-10-30 11:08:23,shibafkenglish,Meningococcal meningitis is usually associated with a generalized vasculitic rash. 髄膜炎菌性髄膜炎では通常、全般性の血管炎性皮疹がみられる。,0
132,2016-10-30 11:05:42,sgord3ocdsb,The CDC has reported a 99% reduction in the incidences of bacterial meningitis since the introduction of the vaccination in 1988 #jmsshpa10,1
133,2016-10-30 10:22:11,rinapriyni,Vaksin Meningitis . (at puskesmas munjul jaya) — https:// path.com/p/1ThELc,0
134,2016-10-30 10:11:50,aleciamartin16,My poor little brother has to get a spinal tap to check for meningitis because his neck hurts and he has a fever of 104,0
135,2016-10-30 09:57:55,rose_carissa5,Every1 is going to a party tonight while I'm stuck in bed being treated for strep throat and havin my doc tell me I could hav meningitis,0
136,2016-10-30 09:46:09,territorionea24,"Falleció el niño que padecía de "" Meningitis "" - http:// tn24.com.ar/2016/10/fallec io-el-nino-que-padecia-de-meningitis/ … pic.twitter.com/JeSwZTeco3",0
137,2016-10-30 09:40:49,shivtakesover,Meningitis vaccine afterpain makes me reevaluate my pain tolerance rn #ratherget53moreribtattoos,0
138,2016-10-30 09:31:02,WisWatch,Family members recount UW-Madison meningitis cases via @WiStateJournal http:// bit.ly/2eYc8Px pic.twitter.com/hgJTEDGjaI,0
139,2016-10-30 09:07:31,UTAU_Cacilie,There's no way to know what kind of meningitis you or your child has without undergoing spinal fluid testing. Come here small child :),0
140,2016-10-30 09:00:09,hollowedjustice,"Cuba made a meningitis b vaccine in 1989, one for diabetic foot ulcers & sent health workers during ebola crisis",0
141,2016-10-30 08:18:37,ChacoHoy,"Murió Fabricio, el niño afectado por un cuadro de meningitis http:// ift.tt/2e9vhif pic.twitter.com/E9YiUzVXbq",0
142,2016-10-30 08:11:26,h_c_services,#DocChat Could it Be Bacterial Meningitis ?. Read Blog: http:// owler.us/abMkGr,0
143,2016-10-30 08:04:40,ali1m,Splendid. Doing some @DipRTM revision and realised I'd always wondered why we sometimes add amoxicillin/ampicillin to the mix for meningitis,0
144,2016-10-30 08:04:04,BigPrize,"After 16 Miscarriages, Mom Loses Miracle Baby To Meningitis http:// fb.me/53frh4fG6",0
145,2016-10-30 08:01:10,Canal9convos,"Resistencia: Falleció el niño del jardín de infantes que padecía de "" Meningitis "" http:// fb.me/8oDjs9u03",0
146,2016-10-30 07:51:53,guymetropolis,#Wisconsin . #Madison . #Meningitis . 3rd meningococcal meningitis case reported at UW-Madison http:// outbreaknewstoday.com/3rd-meningococ cal-meningitis-case-reported-at-uw-madison-43665/ …,0
147,2016-10-30 07:50:04,diaprimeralinea,"Se fue Fabricio, el pequeño que agonizaba por un posible cuadro de meningitis - Diario Primera Linea http:// fb.me/tBGphcto",1
148,2016-10-30 07:45:11,InfectoWeb,"Las bacterias Hib pueden causar infecciones potencialmente mortales, como por ejemplo meningitis , epiglotitis, neumonía",0
149,2016-10-30 07:44:20,Canal9convos,"#Resistencia Falleció el niño del jardín de infantes que padecía de "" Meningitis "" http://www. diario21.tv/notix2/noticia /69953_resistencia-fallecioacute-el-nintildeo-del-jardiacuten-de-infantes-que-padeciacutea-de-quotmeningitisquot.htm … pic.twitter.com/XnsYhz1J1f",2
150,2016-10-30 07:36:35,ChiroGreenville,"Daily Quik News & Tips #YeahThatGreenville Low Back Pain, Epidural Steroid Injections and Meningitis http:// tinyurl.com/gqdmw7y",0
151,2016-10-30 07:31:02,DRFIRSHEIN,#DrFirsheinHighlights SUPER BOWL MVP DEION BRANCH HONORED BY NATIONAL MENINGITIS ASSOCIATION GALA https:// goo.gl/YUWzyf,0
152,2016-10-30 07:27:15,DokterNews,"Samantha Bennett, menjalani 30 kali operasi selama 39 tahun karena menderita meningitis . pic.twitter.com/cVNibe88tq",0
153,2016-10-30 07:09:31,wzrderyn,"yeah mono sucks, sometimes they misdiagnose that with meningitis though!",0
154,2016-10-30 07:02:13,_Willmaple,@RYTRYAN Meningitis ft Tincan 44 is such a banger,2
155,2016-10-30 06:34:47,nulados,"《 Oscar Fingal O'flahertie Wills Wilde, escritor, poeta y dramaturgo irlandés. Fallecido a los 46 años de meningitis viral 》 pic.twitter.com/03fMOw6kbb",0
156,2016-10-30 06:27:56,dominof,New AA Peds Rec on Screen Time (its OK with supervision) & vaccines #vaccines #screentime #HPV #meningitis http://www. ebpupdate.com/2016/10/screen -time-and-shots-from-am-academy.html …,0
157,2016-10-30 06:26:20,Tk23BotBot6,"DEX for meningitis :；やるならば0.15mg/kg 6hr毎（デカドロン注射液1.65,3.3,6.6mg）。Pneumococccusなら2～4日続ける。そうでなければ中止。",0
158,2016-10-30 06:15:37,kensaget,meningitis now. I don't know why they didn't find that out before with my $1600,0
159,2016-10-30 06:04:27,xavier_march,"Una #startup sobre #meningitis en bebés, Premio Innovador 2016 del MIT http://www. todostartups.com/nuevas-tecnolo gias/una-startup-sobre-meningitis-en-bebes-premio-innovador-2016-del-mit/amp …",0
160,2016-10-30 05:55:05,imranidris,Good weekend read. We see quite a number of TB meningitis cases in Malaysia. https:// twitter.com/NatRevNeurol/s tatus/792047370083168256 …,1
161,2016-10-30 05:53:39,SweeneyCarlos,Everyone please keep my brothers girl Kaylee Hart in your prayers she's in the hospital with viral spinal meningitis and needs the support.,2
162,2016-10-30 05:51:36,jaqemate,una meningitis para que se dejen de mugrosos,0
163,2016-10-30 05:34:24,jorgepuhl,"Una startup sobre meningitis en bebés, Premio Innovador 2016 del MIT http:// bit.ly/2f3D66U vía @todostartups",2
164,2016-10-30 05:34:22,blogdeempresa,"#StartUps Una startup sobre meningitis en bebés, Premio Innovador 2016 del MIT: Javier Jim... http:// bit.ly/2ekfivr vía @todostartups",0
165,2016-10-30 05:29:33,vilesIIaexend,meningitis ? ooo,0
166,2016-10-30 05:10:08,FriendsOfSciMed,"Mumps in adults can lead to complications, such as meningitis and orchitis. http://www. who.int/topics/mumps/e n/ … pic.twitter.com/3alx0FGJPO",0
167,2016-10-30 05:01:38,CheekiBeaky,or maybe a childhood case of meningococcal meningitis that was complicated with extensive necrosis?,0
168,2016-10-30 04:53:14,villagesalthill,Big thanks to everyone for our wonderful Zombie Chase event earlier today in aid of ACT for Meningitis . So much... http:// fb.me/RMDJ8cMV,0
169,2016-10-30 04:46:35,jukeneigo,"As a matter of fact, two years ago, I had to face this problem when my mother collapsed from meningitis ./実は、2年程前、私の母が髄膜炎のためにたおれ、この問題と直面しました。",0
170,2016-10-30 04:44:39,Opzioni_Binarie,meningitis in adults symptoms http:// 5rm.hot-top.ml,0
171,2016-10-30 04:41:47,FriendsOfSciMed,Meningitis survivor who had leg amputated advocates for vaccines | Health - http:// Channel3000.com http://www. channel3000.com/health/Meningi tis-survivor-advocates-for-vaccines/42290494 …,0
172,2016-10-30 04:30:17,alexis_piquer,"Una startup sobre meningitis en bebés, Premio Innovador 2016 del MIT - Todostartups http:// buff.ly/2eFYQc2",0
173,2016-10-30 04:30:14,FlameHealth,GP meningitis vaccine drive reaches just one in three patients http:// buff.ly/2dRqxPW #healthcare #jobs,0
