,date,username,text,retweets numbers
17,2016-05-31 07:02:56,MarinesJCB,"@JOSEVICENTEHARO para compañero de mi hijo con meningitis se requiere urgente profenid endovenoso, contacto 0414-1070265 Adriana Q. Gracias",0
18,2016-05-31 07:01:39,MarinesJCB,"@cjaimesb para compañero de mi hijo con meningitis se requiere urgente profenid intravenoso, contacto 0414-1070265 Adriana Quintana.Gracias",74
19,2016-05-31 06:59:58,MarinesJCB,"@mingo_1 para compañero de mi hijo con meningitis se requiere urgente profenid endovenoso, contacto 0414-1070265 Adriana Quintana. Gracias",0
20,2016-05-31 06:40:19,jackypietrini,#Urgente adolescente hospitalizado por Meningitis necesita PROFENID ENDOVENOSO contacto 0414-1070265 Andreina Quintana #serviciopublico,21
21,2016-05-31 06:36:28,desselebrada,Desde que llegó anoche no ha parado de vomitar. Y SI ES MENINGITIS ?? Alarma!!! Algo chirría. Desde que llegó anoche? de dónde?,4
22,2016-05-31 06:29:10,jualpeninggi01,"Orang yang terjangkit Meningitis (Radang Selaput Otak) ada yg merasakan badannya selalu seperti posisi ""kayang""",0
23,2016-05-31 06:25:58,Kubed,Nothing like a bacterial meningitis case to make you deeply think about a headache post shift. #EM #medicine,2
24,2016-05-31 06:25:00,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0
25,2016-05-31 06:24:56,Tbone_1983,thinking bout what you must have went through helped me through rehab after meningitis . Thanks Hutchy.,0
26,2016-05-31 06:17:13,destinyvfx,I liked a @YouTube video http:// youtu.be/fI9E8HrYTco?a I have meningitis (+ chicken pox),0
27,2016-05-31 06:12:07,Gwadamann,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/6rK4yt8s8,0
28,2016-05-31 06:08:01,StefiMacha2,Vamos a morir de meningitis te odio arroba Instituto Cristo Rey,1
29,2016-05-31 06:03:53,debiramirez_,ya estoy viendo todo el icr con meningitis,7
30,2016-05-31 05:54:58,simonpayne34,Olivia Payne is fundraising for Meningitis Research Foundation. Donate to JustGiving page https://www. justgiving.com/Stephanie-Payn e1?utm_source=Twitter&utm_medium=fundraisingpage&utm_content=Stephanie-Payne1&utm_campaign=pfp-tweet … pic.twitter.com/X6GPegUxKf,1
31,2016-05-31 05:54:07,AmigoGanarSalud,Fumar aumenta hasta cinco veces el riesgo de que sus hijos padezcan meningitis bacteriana durante la niñez #FelizLunes,2
32,2016-05-31 05:53:54,morethancure,Goddamnit I'm turning into my mother http:// redd.it/4lmvjh #Meningitis http:// morethancure.com/mtc/dx/?s=Meni ngitis …,0
33,2016-05-31 05:49:27,alboradda,jodeme que hubo un caso de meningitis en serio,0
34,2016-05-31 05:46:38,CandeeLucero_,En mi colegio nos podemos morir todos de meningitis que a los directivos les chupa un huevo aguante el cristo caretas,2
35,2016-05-31 05:40:12,Trucosdemamas,VACUNA CONTRA LA MENINGITIS B: RECOMENDACIONES DEL COMITÉ ASESOR DE VACUNAS. http:// blgs.co/ox02x6 pic.twitter.com/lvc4Mh7sab,0
36,2016-05-31 05:25:36,rruizmery,"hay un caso de meningitis en el colegio, entonces me puse a leer los síntomas de la enfermedad y flasheo que tengo todos creo que veo la luz",0
37,2016-05-31 05:12:20,healthitalk,What is Meningitis ? Inflammation of Brain & Spinal Cord Lining http:// bit.ly/1MIQzO9 #health,0
38,2016-05-31 05:11:56,FlorchuBolten,"Hay un caso de meningitis en el colegio, va a ir en la semana, va",0
39,2016-05-31 05:10:10,shannonjade_98,meningitis I also need typhoid and like something else,0
40,2016-05-31 05:01:24,MollBBUK,My friend Ashlee had pneumococcal meningitis in November and is lucky to be alive. Me and my friends (including Ash) are (1/3),1
41,2016-05-31 04:48:24,Frappsalex,I liked a @YouTube video http:// youtu.be/fI9E8HrYTco?a I have meningitis (+ chicken pox),0
42,2016-05-31 04:26:19,BryanKhadeem,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine http:// worldtruth.tv/50-african-chi ldren-paralyzed-after-receiving-bill-gates-backed-meningitis-vaccine/ …,0
43,2016-05-31 04:06:58,DonarEsGanar,Vacuna contra la enfermedad megingocócica ( meningitis bacteriana) y el embarazo http:// mothertobaby.org/es/fact-sheets /vacuna-contra-la-enfermedad-megingococica-meningitis-bacteriana/ …,0
44,2016-05-31 04:06:29,macfin76,My daughter had both #meningitis https:// twitter.com/MeningitisNow/ status/737358382315757569 …,0
45,2016-05-31 04:01:59,NMAtweets,"Meningitis can be treated with antibiotics, but sometimes treatment comes too late. #PreventMeningits , #vaccinate . http:// bit.ly/1k0Xyp1",1
46,2016-05-31 04:01:52,MeningitisNow,Did you know the associated 'rash' that can appear with bacterial meningitis is actually blood poisoning?,7
47,2016-05-31 03:59:36,curuncuncunio,' Meningitis death' schoolgirl was sent home from hospital http://www. bbc.com/news/uk-englan d-bristol-36380486 …,0
48,2016-05-31 03:59:16,KGF_Sakura,"Los psicólogos solo por serlo no tienen por qué tener la razón, igual que un médico, que cuando yo tuve meningitis creyeron que era diarrea.",0
49,2016-05-31 03:45:01,Thomas_Dooley,Moment Of Inspiration: DEAR MARIHA / BABY IN SUMMER http:// mymomment.blogspot.com/2011/02/dear-m ariha-baby-in-summer.html?spref=tw … #MarihaZWoods #baby #Meningitis #poetry,0
50,2016-05-31 03:37:39,ChioSantacreo,Cuando te da fiebre y estas en la emergencia. #Meningitis #muerte #neumoniaatipica #Ebola #priones,0
51,2016-05-31 03:36:15,_ivanad,smh my arm is already sore from the meningitis shot,0
52,2016-05-31 03:26:41,Tk23BotBot6,"DEX for meningitis :；やるならば0.15mg/kg 6hr毎（デカドロン注射液1.65,3.3,6.6mg）。Pneumococccusなら2～4日続ける。そうでなければ中止。",0
53,2016-05-31 03:25:40,wirsind1000,La meningitis es natural y tampoco es buena. Los antibióticos no son naturales y son buenos. Ya está.,0
54,2016-05-31 03:24:42,any_Ra,El tema de la meningitis esta empeorando en la Guadalupe y yo me las fumo hasta las cuatro de la tarde.,0
55,2016-05-31 03:12:06,BioAndBaseball,Identifying Meningitis During an Anthrax Mass Casualty Incident: Review of Systemic #Anthrax Since 1880. http:// cid.oxfordjournals.org/content/62/12/ 1537.short?rss=1 … ($),3
56,2016-05-31 03:10:21,hedapama,Características del líquido cefalorraquídeo en Meningitis : Bacteriana vs Viral vs TB http:// fb.me/5bVxdGBcO,0
57,2016-05-31 03:01:35,yourhealthtuber,"#Meningitis #Symptoms , Causes, and #Medical Care - Your Health Tube http:// yourhealthtube.com/meningitis-sym ptoms-causes-medical-care/ … @yourhealthtuber",1
58,2016-05-31 02:56:38,GrampaSwood,I liked a @YouTube video http:// youtu.be/fI9E8HrYTco?a I have meningitis (+ chicken pox),0
59,2016-05-31 02:54:13,UsmleForumland,Ampicillin and Gentamycin together are the empiric drugs of choice for neonatal(early onset) meningitis to cover Listeria Monocytogenes.,3
60,2016-05-31 02:44:09,pikkolam_1815,"@Vladimirala1_gv pregúntele a su invitado si Oliver no tenia derechos humanos, que convulsionado por meningitis no tenia epamin",0
61,2016-05-31 02:43:11,Quicklyherecom,#Bicester Family and friends of meningitis victim complete walk to raise cash http:// tinyurl.com/goh3bo4,0
62,2016-05-31 02:33:00,TanquerayLocc,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/7ZrdpGXQK,0
63,2016-05-31 02:30:20,MSF_NagoreEsk,"Níger: #MSF apoya al Ministerio de salud en campañas de #meningitis , #sarampión y #cólera https://www. msf.es/actualidad/nig er/meningitis-sarampion-colera-msf-se-moviliza-todos-los-frentes-niger … pic.twitter.com/DZ1Zn7Es1M",0
64,2016-05-31 02:30:00,usmle_japanese,RifampinはN. meningitis の予防に用いる,0
65,2016-05-31 02:25:03,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0
66,2016-05-31 02:11:20,marcusadams9,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine http:// worldtruth.tv/50-african-chi ldren-paralyzed-after-receiving-bill-gates-backed-meningitis-vaccine/ …,2
67,2016-05-31 02:06:56,sofi_qs,"yo los leí por cinco minutos y sentí que me dio meningitis . La mara anda bien perdida, de plano asustan. :/",0
68,2016-05-31 01:58:42,majah2012,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/5iR9PmTBN,0
69,2016-05-31 01:56:04,caperguy33,hospital because of the meningitis,0
70,2016-05-31 01:55:30,caperguy33,they were using a fucking priest and a herbalist to treat meningitis The cops said,0
71,2016-05-31 01:55:22,firstaidtrainie,"MENINGITIS Causes and Symptoms Meningitis is an inflammation of the meninges, Read more: http:// firstaidtrainingclasses.ca/meningitis-cau ses-and-symptoms/ … pic.twitter.com/LofNhDwC3d",0
72,2016-05-31 01:53:34,caperguy33,yes the child with meningitis could have gotten help at ER. That was stupid to say,0
73,2016-05-31 01:41:18,Tara_Hewitt,I had meningitis come up all because I had a painful neck for a day lol,0
74,2016-05-31 01:19:13,ijessegarcia,nvm... I'm going during school to get the meningitis shot,0
75,2016-05-31 01:11:03,amseaman,Don't know yet. Sarah is in extreme pain due to a horrible headache. Being tested for meningitis .,0
76,2016-05-31 01:09:19,fit_jackson,If you don't believe shrimp liver cures meningitis then what are we doing here?!,0
77,2016-05-31 01:02:57,NMAtweets,Susan's daughter just graduated H.S.when she died from #meningitis . She now educates other parents about prevention. http:// bit.ly/1nASDz6,0
78,2016-05-31 00:44:47,BGLOSuccess,Massachusetts #PhiBetaSigma member writes about fraternity's joining the fight against meningitis . http:// ow.ly/wySh300IZZ9,0
79,2016-05-31 00:29:03,Jenniffrperez,CHEMOTHERAPY FOR TUBERCULOUS MENINGITIS https:// youtu.be/9xJqQ3lGty0 vía @YouTube,0
80,2016-05-31 00:23:20,irelibelula,a la final el niño muere por la complicación de la meningitis y lo débil que estaba.,0
81,2016-05-31 00:21:41,Rita23Rita2347,Igual x culpa del gobierno no obtuvo su cama en UCI y se contagio de meningitis .Y no conseguian medicinas. NO SEAS CIEGO,0
82,2016-05-31 00:15:45,irelibelula,@sarahconnor1967 @ElUniversal cuando lo ingresan en clínica tenia meningitis y solicitaban Epamin el cual no consiguieron,1
83,2016-05-31 00:15:28,3OHio3,Just got a phone call saying my patient had meningitis the whole time I took care of him seriously...,0
84,2016-05-31 00:12:04,cuidART3,"Se recuerda que es necesaria la prescripción del médico para adquirir la vacuna frente a Meningitis B, Bexsero.Y que debe indicarse en la Hª",2
85,2016-05-31 00:07:05,ladyjulbug,Marshall Univ. Student diagnosed with meningitis ; university following CDC protocol http:// appalachianmagazine.com/2016/05/04/mar shall-univ-student-diagnosed-with-meningitis-university-following-cdc-protocol/#.V0xOrWPTycw.twitter …,0
86,2016-05-31 00:06:07,Abbiesmith07,Mum thought my rash was meningitis and took me to the hospital,0
87,2016-05-30 23:54:19,aguspegorinn,en mi escuela hay como 3 chicos con meningitis y por eso CANCELARON LAS PRUEBAS Y GYM DE ESTA SAMANA VAMAAAAAAA,0
88,2016-05-30 23:49:58,Tara_Hewitt,nope I had a stiff neck the other day I slept funny but that sets off all alarm bells for meningitis (I don't have that),0
89,2016-05-30 23:46:18,_megah,Kind of dreading the meningitis vaccine tomorrow after seeing a few people becoming ill from it,0
90,2016-05-30 23:22:41,terrahbytes,I liked a @YouTube video http:// youtu.be/fI9E8HrYTco?a I have meningitis (+ chicken pox),0
91,2016-05-30 23:05:24,ChronOnline,DOING their bit to bit to beat meningitis http://www. barnsley-chronicle.co.uk/news/article/1 2523/family-of-lad-who-contracted-meningitis-raise-awareness …,0
92,2016-05-30 22:39:50,ruslandvalley,@tommythevet I've had it. It gave me meningitis as well when I was 16.,1
93,2016-05-30 22:20:27,RachelDRainey,"Homeopathy taken to cult levels caused toddler to die slowly over 3 weeks of Meningitis , no doctor intervention https:// twitter.com/02yyz/status/7 37263973037314048 …",0
94,2016-05-30 22:10:34,Susysappietro,@albertolotuf favor de informar sobre casos de meningitis cole Guadalupe. Cierre de clases.7 casos,0
95,2016-05-30 22:02:54,NMAtweets,T.E.A.M. member Kolton survived meningitis & became both a wrestling all-star and a coach for another survivor: http:// bit.ly/26oiGLX,0
96,2016-05-30 21:52:27,ParentAlerte,@AfricaVaxConf @tchadinfos @Ambassade_Tchad 50 Tchad Children Paralyzed after Bill Gates-backed #Meningitis Vaccine http:// worldtruth.tv/50-african-chi ldren-paralyzed-after-receiving-bill-gates-backed-meningitis-vaccine/ …,0
97,2016-05-30 21:39:20,HJS09,"Well done Dan on running the London 10,000!!! @Meningitis pic.twitter.com/UTUOAwhfRo",0
98,2016-05-30 21:35:08,Davidgbailen,Miramar subvenciona la mitad de la vacuna contra la meningitis B https:// lnkd.in/dwJERpk,0
99,2016-05-30 21:33:36,raquelsastrecom,y era meningitis . Trocotó.,1
100,2016-05-30 21:24:59,Roaa541Amer,#ملخص جميل عن ال Meningitis لطلاب الطب #فضفضة_طبيب #فضفضة_طالب_طب #اضاءة #لست_وحدك https:// twitter.com/letstalkmed/st atus/737206985813200896 …,9
101,2016-05-30 21:02:18,MeningitisNow,George is cycling from NZ to the UK in support of #Meningitis Now. He's made it to #Laos ! http:// georgesbigcyclehome.com / pic.twitter.com/Pp8D0j62Jb,4
102,2016-05-30 21:00:26,Nursing_ID,"Tujuan punksi lumbal adalah untuk diagnostik meningitis /TBC, perdarahan subarachnoid, febris dengan kesadaran menurun (sebab tak jelas)",3
103,2016-05-30 20:38:00,UTAU_Cacilie,There's no way to know what kind of meningitis you or your child has without undergoing spinal fluid testing. Come here small child :),0
104,2016-05-30 20:28:14,Quicklyherecom,#Bicester Family and friends of meningitis victim complete walk to raise cash http:// tinyurl.com/zvatb6q,0
105,2016-05-30 20:09:55,leodelga2,"#Salud En el Colegio del Huerto, también se confirmó un caso de Meningitis @emergenciasAR",10
106,2016-05-30 20:09:17,leodelga2,#Salud El Colegio Ntra. Sra. Guadalupe no dicta clases hoy y hay reunión por 7 casos de Meningitis @emergenciasAR,16
107,2016-05-30 19:42:29,IonelyIove,it was 2 years ago that the nurses at the walk-in thought I had meningitis and sent me to a&e where they found out there was NOTHING WRONG,0
108,2016-05-30 18:45:58,Africhol,"#Niger : #Meningitis , #Measles , #Cholera Mass Vaccination kicks off http:// medafricatimes.com/9409-niger-men ingitis-measles-cholera-mass-vaccination-kicks-off.html …",0
109,2016-05-30 18:45:00,usmle_japanese,Viral meningitis で最も多いのがEnterovirus,0
110,2016-05-30 18:27:53,radiogandia,Miramar subvenciona la vacuna contra la meningitis B http://www. radiogandia.net/noticias-caden a-ser/18447-.html …,0
111,2016-05-30 18:24:04,tashaszapata,so i auto diagnosed myself with meningitis and maybe brain tumor,0
112,2016-05-30 18:17:11,wolfscythe123,Help Mona survive meningitis – her newborn needs a mother! https://www. righttolive.org/program/help-m ona-survive-meningitis- … –-her-newborn-needs-mother,0
113,2016-05-30 18:06:56,BabcockSamuel,Learn approach up thumb yours cerebral meningitis today: Wytrs,0
114,2016-05-30 18:00:16,letstalkmed,"Everything about Meningitis in one place: http:// bit.ly/22L6pzv A video or a study guide, choose what you prefer pic.twitter.com/IGwE96ygWn",15
115,2016-05-30 17:57:44,majdeano85,meningitis,0
116,2016-05-30 17:11:17,rwest_34,meningitis,0
117,2016-05-30 16:40:12,VaccinesToday,Distressing images spark meningitis petition http:// ow.ly/yHfR300EhlH,0
118,2016-05-30 16:29:51,emilyhartland,Well done @MeningitisNow on winning the people's choice award #chelseaflowershow #winners #meningitis https:// twitter.com/meningitisnow/ status/736531239130304512 …,1
119,2016-05-30 16:25:01,Scien_net,#Scien ELISA for the detection of Angiostrongylus cantonensis antibodies in patients with eosinophilic meningitis http:// migre.me/tYeGk,0
120,2016-05-30 16:15:11,Aldo12,La vacuna contra la meningitis B llega en cuentagotas a las farmacias http://www. elperiodicomediterraneo.com/noticias/caste llon/vacuna-meningitis-b-llega-cuentagotas-farmacias_995623.html … . vía @epmediterraneo,0
121,2016-05-30 15:31:08,OndaNaranjaCope,El ayuntamiento de Miramar subvenciona la vacuna contra la meningitis B http:// ow.ly/YgOH300I9el,1
122,2016-05-30 15:25:28,btinjah,Turut berdukacita untuk tmn gue anak kostum yg MGKN mninggal krn sakit meningitis :(,0
123,2016-05-30 15:16:51,M_RappaCEO,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/2GWvgdwR8,0
124,2016-05-30 15:06:00,FernandoFabiani,Quieres info sobre la vacuna de meningitis B? Dos documentos visuales que te ayudan a aclarar dudas #parapacientes pic.twitter.com/tGG2Ju0F6r,17
125,2016-05-30 14:57:26,GerickErnestus,"Selling sickness, meningitis and quantum physics - http:// wp.me/p7knkI-2uz",0
126,2016-05-30 14:57:17,SchuylerAugust,"Selling sickness, meningitis and quantum physics - http:// wp.me/p7knkI-2uz",0
127,2016-05-30 14:53:49,brooky71,Defeat from autocorrect. I gave up. Email reads 'when you're up and compost meningitis '.,0
128,2016-05-30 14:47:55,Kularius,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/QbsJdExk,0
129,2016-05-30 14:21:24,Takethatdoctors,I hope you don't catch a meningitis then,0
130,2016-05-30 14:19:31,healthysecrect,#Meningtis How to know about Meningitis http://www. firehow.com/2012031632474/ how-to-know-about-meningitis.html …,0
131,2016-05-30 14:18:26,ShahrilMuzammil,Finished helping dr intan in OPD. Jadi kerani pastu viva meningitis . Harey betul :'D,0
132,2016-05-30 14:12:28,Quicklyherecom,#Bicester Family and friends of meningitis victim complete walk to raise cash http:// tinyurl.com/jljczjn,0
133,2016-05-30 14:08:03,UTAU_Cacilie,It's easy to mistake the early signs and symptoms of meningitis for the flu. So that flu could be a little more serious than you think.,0
134,2016-05-30 13:58:23,gijacklin,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/2Qt6C9arC,0
135,2016-05-30 13:01:42,corzntpnsohh,Life-saving Scottish Government grant hailed by meningitis charity http:// ift.tt/1AkKweU,0
136,2016-05-30 12:45:10,Steph_0403,"Miss Karina tuvo meningitis y preclancia post parto, entro en coma por dos días. Quince días después ESTABA TRABAJANDO.",0
137,2016-05-30 12:25:34,apotekpeninggi,"Radang selaput otak ( meningitis ) dapat menyebabkan serangan epilepsi (sawan,ayan,dll)",0
138,2016-05-30 11:48:00,EspanaPrensa,#castellon La vacuna contra la meningitis B llega en cuentagotas a las farmacias http:// bit.ly/1Z7vP73 @SoccerArchiv,0
139,2016-05-30 11:47:56,tuitcs,La vacuna contra la meningitis B llega en cuentagotas a las farmacias http:// bit.ly/1Z7vP73,0
140,2016-05-30 11:46:35,escoTay,"who the fuck makes these? you probably getting ringworm, rabies, meningitis and cholera from this pic.twitter.com/2x5wCaMd66",0
141,2016-05-30 11:35:56,jacklong17,Yep .when I had meningitis .Pretty crook but I didn't go home in the middle of my work http:// day.LOL,0
142,2016-05-30 11:35:04,sweetycare,"Karena cukup sulit dideteksi, sehingga dokter kemungkinan bisa salah diagnosa menjadi diare, keracunan, atau meningitis .",1
143,2016-05-30 11:24:40,_inviernodel92,me tiene las pelotas llenas el tema d la meningitis en la esc. Y + los pelotudos q tiran hipótesis como siel ministerio los fuera a escuchar,0
144,2016-05-30 11:20:36,kimmy_bear2011,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/3DKV45PIr,0
145,2016-05-30 10:44:27,danielcudmore,Yes thanks you! Was in the hospital for 6 days with meningitis .. It's balls https:// twitter.com/imwebgurl/stat us/737094229705396225 …,0
146,2016-05-30 10:14:49,siobhan_ogrady,Why are the symptoms of meningitis the same as a hangover? pic.twitter.com/glv9h1xOfX,0
147,2016-05-30 09:49:12,EurekaMag,#EurekaMag Ampicillin dosage in bacterial meningitis with special reference to haemophilus influenzae http:// dlvr.it/LR6NHr,0
148,2016-05-30 09:25:31,SamirMechrout,Ik vind een @YouTube -video leuk: http:// youtu.be/fI9E8HrYTco?a I have meningitis (+ chicken pox),0
149,2016-05-30 09:22:40,PenambahBerat,"Orang yang terjangkit Meningitis (radang selaput otak) ada yang merasakan badannya selalu seperti posisi ""kayang""",0
150,2016-05-30 09:18:54,DragonTauro,ISP confirmó caso de meningitis en el hospital San Pablo de Coquimbo http://www. lanacion.cl/noticias/regio nes/coquimbo/isp-confirmo-caso-de-meningitis-en-el-hospital-san-pablo-de-coquimbo/2016-05-27/094059.html … vía @nacioncl,0
151,2016-05-30 08:21:35,deadlichking35,I liked a @YouTube video http:// youtu.be/fI9E8HrYTco?a I have meningitis (+ chicken pox),0
152,2016-05-30 08:16:37,ciudadanrescate,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/85Edih5mo,0
153,2016-05-30 07:58:45,BabcockSamuel,Become conscious of how on route to epithet yours cerebral meningitis on the spot: HxBao,0
154,2016-05-30 07:57:20,Quicklyherecom,#Bicester Family and friends of meningitis victim complete walk to raise cash http:// tinyurl.com/zwewklq,0
155,2016-05-30 07:43:26,hatsplease,Ooh Damn meningitis is scary,0
156,2016-05-30 07:34:28,SuperDopeDrew,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/4usz6yIlr,0
157,2016-05-30 07:34:17,mykealthegreat,I was having severe migraines for 7 days straight and they don't know what's wrong me the running test for meningitis,0
158,2016-05-30 07:32:39,FlorFernandezC,"Creo que tengo mas miedo para mañana, que prefiero que me agarre meningitis urgentemente asi tengo excusa de no presentarme",0
159,2016-05-30 07:31:35,WorldTruthTV,50 African Children Paralyzed after receiving Bill Gates-backed Meningitis Vaccine | World http:// Truth.TV http:// fb.me/55jNL839Q,7
160,2016-05-30 07:25:13,PowerBuy4You,Genomics Aids Diagnosis of Unusual Chronic Meningitis Case BioNetWork PowerHour http://www. wibiotech.com ... http:// fb.me/5qOGLFuvw,0
161,2016-05-30 07:25:09,BiotechBizGuy,Genomics Aids Diagnosis of Unusual Chronic Meningitis Case @BioNetWork1 http://www. wibiotech.com http:// ow.ly/K4IK300ADnD,0
162,2016-05-30 07:25:09,PowerBuy4You,Genomics Aids Diagnosis of Unusual Chronic Meningitis Case @BioNetWork1 http://www. wibiotech.com http:// ow.ly/K4IK300ADnD,0
163,2016-05-30 07:23:14,pyupyukki,tHEY ONLY GIVE YOU MENINGITIS IF YOU EAT THEM AND THEY'RE NOT PROPERLY COOKED DANGIT,0
164,2016-05-30 07:19:55,Chl00_,Heart goes out to a family friend who's daughter passed away from meningitis that doctors failed to diagnose,0
165,2016-05-30 07:11:57,greeenappple,poor poppet :( there is so much sickness at the moment. have they ruled out meningitis ?,0
166,2016-05-30 06:58:11,tinggibadan01,"Orang yang terjangkit Meningitis (Radang Selaput Otak) ada yg merasakan badannya selalu seperti posisi ""kayang""",0
167,2016-05-30 06:44:59,STOPmeningitis,Miramar subvenciona la mitad de la vacuna contra la meningitis B http://www. levante-emv.com/safor/2016/05/ 27/miramar-subvenciona-mitad-vacuna-meningitis/1423992.html … vía @LevanteEMVSafor,1
168,2016-05-30 06:33:59,reem_diaa96,ومرعبه يعني مثلا تخيلي وانتي بتسلمي على حد يجيلك droplet منه يجيلك meningitis الي هو يا ترى ده هيكون اخر سلام ليا,1
169,2016-05-30 06:10:40,MadreDeTragonas,"o un padre: que le haga la prueba de la meningitis virica a su hija, sana!",1
170,2016-05-30 06:09:57,morethancure,"Constant low fever and back/neck pain/stiffness, looking for something to alleviate the pain http:// redd.it/4lem47 #Meningitis",0
171,2016-05-30 06:04:45,UmbrellaDong,i have already reached stage 15 terminal meningitis C pic.twitter.com/dIyBNFa8hp,0
172,2016-05-30 05:48:44,AlamiPemutih,"Orang yang terjangkit Meningitis (radang selaput otak) ada yang merasakan badannya selalu seperti posisi ""kayang""",0
173,2016-05-30 05:41:33,Lexzadiii,meningitis,1
174,2016-05-30 05:38:17,SeeFisch,We are going to hear a LOT more about MILTEFOSINE over the next year. It takes of Leishmaniasis and amebic meningitis,6
175,2016-05-30 05:31:06,vilesIIaexend,meningitis ? ooo,0
176,2016-05-30 05:21:56,chrisimrie,Tests so far look positive. Testing for meningitis and negative so far,0
177,2016-05-30 05:21:18,chrisimrie,"Getting her checked out for meningitis . Tests are looking like it isn’t so far, a few more to go.",0
178,2016-05-30 05:19:31,meddefs,meningitis : Swelling of the membranes that cover and protect the brain and spinal cord.,0
179,2016-05-30 05:18:03,paimadhu,Beginning of the End: Eliminating Meningitis Across Africa’s Meningitis Belt @CGDev #millionssaved http:// millionssaved.cgdev.org/case-studies/e liminating-meningitis-across-africas-meningitis-belt …,1
180,2016-05-30 05:13:06,TEDRadioHour,Losing her legs to meningitis didn’t stop @AmyPurdyGurl from snowboarding -- or medaling at the Sochi Paralympics. http:// n.pr/WhJqOz,14
181,2016-05-30 04:33:47,McVaccination,"Niger: Meningitis , Measles, Cholera Mass Vaccination kicks off - Medafrica Times http:// bit.ly/1U5NaZT - #Vaccination #SF",0
